ID,ID2,CCAA,multicultural,economy,homosexuals,antiterrorist,decentralization,vote,candidate_PSOE,candidate_PP,candidate_IU,national_id,proud_Spain,weight
3805,2750 3805,1,5,6,10,8,2,1,8,4,2,3,1,0.748
3806,2750 3806,1,5,7,1,1,2,1,8,5,97,3,2,0.748
3809,2750 3809,1,7,7,9,1,2,2,5,9,98,3,2,0.748
3810,2750 3810,1,5,7,0,8,2,1,8,5,5,3,1,0.748
3811,2750 3811,1,98,98,98,98,8,3,98,98,98,3,1,0.748
3813,2750 3813,1,7,7,2,2,8,1,8,2,97,3,2,0.748
3814,2750 3814,1,5,8,10,6,2,3,98,98,98,3,1,0.748
3816,2750 3816,1,2,5,2,1,3,0,6,0,97,7,2,0.748
3817,2750 3817,1,98,8,98,98,8,98,2,1,97,3,1,0.748
3818,2750 3818,1,2,8,7,2,2,2,0,10,0,4,1,0.748
3830,2750 3830,1,7,3,8,2,2,2,3,8,2,3,2,0.748
3848,2750 3848,1,1,5,1,1,2,2,4,7,2,3,2,0.748
3849,2750 3849,1,7,2,8,2,2,3,8,7,10,3,2,0.748
3851,2750 3851,1,1,6,4,10,3,1,8,4,5,3,1,0.748
3852,2750 3852,1,98,5,7,2,1,2,0,10,0,3,2,0.748
3853,2750 3853,1,98,5,4,6,2,1,10,0,98,3,1,0.748
3855,2750 3855,1,5,9,1,2,2,1,8,8,97,3,2,0.748
3857,2750 3857,1,5,5,3,5,2,1,7,7,4,1,1,0.748
3858,2750 3858,1,10,8,10,7,2,1,8,0,0,4,1,0.748
3860,2750 3860,1,5,98,0,98,2,0,10,0,0,3,1,0.748
3861,2750 3861,1,4,5,1,7,2,1,9,2,98,5,1,0.748
3862,2750 3862,1,0,0,0,8,3,1,6,2,4,7,8,0.748
3863,2750 3863,1,0,5,0,0,2,0,7,4,98,3,2,0.748
3864,2750 3864,1,1,8,1,3,2,0,6,3,98,3,2,0.748
3865,2750 3865,1,6,5,98,98,8,1,98,98,98,3,1,0.748
3868,2750 3868,1,5,4,2,2,3,99,0,0,0,3,1,0.748
3869,2750 3869,1,3,5,1,7,2,1,9,5,3,3,1,0.748
3870,2750 3870,1,5,5,7,7,2,1,7,6,0,2,1,0.748
3871,2750 3871,1,0,0,0,10,2,1,6,0,6,3,2,0.748
3873,2750 3873,1,98,98,98,98,8,0,98,98,98,1,1,0.748
3874,2750 3874,1,4,5,2,5,2,1,7,6,6,3,2,0.748
3876,2750 3876,1,2,1,0,8,3,1,8,4,2,4,2,0.748
3879,2750 3879,1,5,5,5,7,2,1,10,9,98,3,1,0.748
3880,2750 3880,1,10,5,10,0,3,1,7,0,0,3,1,0.748
3881,2750 3881,1,7,5,5,4,8,1,9,98,98,5,2,0.748
3882,2750 3882,1,0,5,0,8,2,0,98,98,98,4,1,0.748
3883,2750 3883,1,2,3,1,8,3,1,7,5,6,3,1,0.748
3910,2750 3910,1,10,0,9,7,1,2,4,4,0,3,1,0.748
3911,2750 3911,1,7,2,10,5,1,1,8,6,5,5,4,0.748
3912,2750 3912,1,5,5,7,10,2,1,7,0,97,3,2,0.748
3913,2750 3913,1,5,0,10,10,2,2,0,10,0,3,1,0.748
3915,2750 3915,1,3,7,8,0,3,2,1,6,0,3,2,0.748
3916,2750 3916,1,5,5,2,5,2,99,3,3,1,3,1,0.748
3917,2750 3917,1,8,2,8,8,3,1,9,6,4,3,2,0.748
3918,2750 3918,1,7,2,1,2,2,2,6,9,7,5,2,0.748
3919,2750 3919,1,4,4,2,7,2,1,8,4,5,3,1,0.748
3921,2750 3921,1,3,5,7,2,2,0,0,0,0,3,1,0.748
3922,2750 3922,1,5,6,2,1,2,1,7,7,98,3,2,0.748
3923,2750 3923,1,2,1,9,2,3,1,9,7,5,1,1,0.748
3924,2750 3924,1,2,3,7,98,8,1,10,5,2,1,1,0.748
3925,2750 3925,1,3,7,2,8,2,1,6,5,98,4,2,0.748
3928,2750 3928,1,4,5,5,5,2,1,7,0,97,3,2,0.748
3929,2750 3929,1,7,3,3,2,2,1,7,3,97,3,2,0.748
3930,2750 3930,1,6,3,2,7,2,49,7,0,7,3,2,0.748
3931,2750 3931,1,7,3,8,2,2,2,4,4,2,3,2,0.748
3933,2750 3933,1,5,7,3,6,2,99,3,5,0,3,2,0.748
3934,2750 3934,1,6,2,1,2,2,0,7,7,98,5,2,0.748
3936,2750 3936,1,5,98,3,2,8,0,98,98,97,3,2,0.748
3938,2750 3938,1,1,1,1,6,2,1,7,5,8,3,2,0.748
3940,2750 3940,1,0,4,1,8,3,1,9,4,4,3,2,0.748
3948,2750 3948,1,3,4,4,8,2,1,7,3,2,2,1,0.748
3950,2750 3950,1,2,8,98,2,3,99,8,8,5,3,1,0.748
3951,2750 3951,1,98,8,2,2,3,0,8,7,6,4,2,0.748
3952,2750 3952,1,4,2,0,1,4,0,7,5,97,3,2,0.748
3954,2750 3954,1,2,3,1,1,2,2,3,5,0,3,1,0.748
3955,2750 3955,1,3,4,6,98,8,0,98,98,98,1,2,0.748
3956,2750 3956,1,2,2,2,2,3,2,6,5,0,3,2,0.748
3957,2750 3957,1,5,7,2,5,1,99,98,98,98,4,2,0.748
3958,2750 3958,1,2,7,2,5,2,99,8,5,3,2,2,0.748
3959,2750 3959,1,2,2,2,7,2,1,8,3,5,3,2,0.748
3960,2750 3960,1,5,98,8,98,2,0,98,98,98,4,8,0.748
3961,2750 3961,1,2,98,4,1,3,2,4,5,0,3,2,0.748
3962,2750 3962,1,2,3,2,5,2,1,7,5,3,2,2,0.748
3963,2750 3963,1,2,3,5,1,3,1,6,6,6,3,2,0.748
3964,2750 3964,1,5,7,2,98,2,99,98,98,98,1,2,0.748
3965,2750 3965,1,2,7,2,98,4,0,5,3,6,4,2,0.748
3966,2750 3966,1,2,2,8,2,3,2,6,7,5,3,1,0.748
3967,2750 3967,1,4,5,5,2,2,1,10,9,7,3,2,0.748
3968,2750 3968,1,3,8,5,8,3,1,10,5,10,2,2,0.748
3969,2750 3969,1,5,5,7,2,2,3,6,6,8,4,2,0.748
3970,2750 3970,1,2,5,8,10,3,99,6,3,98,4,2,0.748
3971,2750 3971,1,7,8,3,2,2,1,9,0,0,2,2,0.748
3972,2750 3972,1,98,5,98,1,8,99,10,98,98,3,1,0.748
3973,2750 3973,1,98,8,9,98,2,96,98,98,98,3,1,0.748
3975,2750 3975,1,9,5,10,8,8,0,0,0,0,3,2,0.748
3976,2750 3976,1,7,98,3,5,2,99,2,5,98,4,1,0.748
3977,2750 3977,1,3,8,2,1,2,1,6,3,4,3,2,0.748
3978,2750 3978,1,8,8,5,0,3,2,6,8,3,1,1,0.748
3979,2750 3979,1,6,5,4,3,2,1,8,6,4,3,2,0.748
3980,2750 3980,1,3,5,8,2,2,0,8,5,10,3,2,0.748
3981,2750 3981,1,5,8,10,3,2,1,10,7,97,3,2,0.748
3983,2750 3983,1,9,5,5,1,4,1,8,6,5,3,2,0.748
3984,2750 3984,1,2,2,2,8,2,1,8,4,5,3,2,0.748
3985,2750 3985,1,7,1,10,0,3,2,7,6,5,5,3,0.748
3986,2750 3986,1,0,3,0,98,3,3,7,3,4,4,8,0.748
3987,2750 3987,1,5,5,5,0,2,2,0,6,98,3,2,0.748
4005,2750 4005,1,3,5,8,2,2,99,6,6,3,3,2,0.748
4015,2750 4015,1,7,8,2,2,2,1,7,4,97,2,2,0.748
4016,2750 4016,1,2,8,2,2,2,1,10,6,97,3,2,0.748
4017,2750 4017,1,5,6,2,8,1,2,9,8,6,3,2,0.748
4018,2750 4018,1,10,5,98,10,1,11,10,0,10,3,1,0.748
4029,2750 4029,1,2,5,8,2,2,2,6,5,4,3,2,0.748
4031,2750 4031,1,5,4,0,5,3,3,0,5,8,4,2,0.748
4032,2750 4032,1,6,5,98,7,8,0,98,98,98,3,2,0.748
4033,2750 4033,1,5,5,10,1,8,1,10,4,3,4,2,0.748
4034,2750 4034,1,7,4,1,1,2,1,5,5,98,3,1,0.748
4035,2750 4035,1,5,9,0,5,2,0,1,1,0,4,3,0.748
4036,2750 4036,1,4,5,2,4,2,1,8,5,3,3,1,0.748
4037,2750 4037,1,2,2,1,8,3,1,8,6,6,3,1,0.748
4038,2750 4038,1,2,5,2,7,3,1,6,5,2,3,1,0.748
4040,2750 4040,1,5,4,0,5,3,99,6,4,98,3,2,0.748
4042,2750 4042,1,5,5,7,2,2,0,8,8,97,4,2,0.748
4043,2750 4043,1,4,4,7,98,2,2,3,7,98,3,1,0.748
4044,2750 4044,1,7,2,2,98,2,1,7,5,7,2,1,0.748
4046,2750 4046,1,5,7,3,5,2,1,8,7,7,3,1,0.748
4047,2750 4047,1,5,2,8,2,2,1,8,6,2,3,2,0.748
4048,2750 4048,1,2,8,2,2,2,1,10,5,97,3,1,0.748
4049,2750 4049,1,0,2,0,0,2,2,3,8,3,3,1,0.748
4050,2750 4050,1,98,7,5,98,2,0,98,98,98,3,1,0.748
4051,2750 4051,1,0,2,0,5,2,2,8,10,97,5,1,0.748
4053,2750 4053,1,2,9,8,5,2,0,6,4,2,3,1,0.748
4054,2750 4054,1,5,4,7,0,2,2,0,5,2,3,1,0.748
4055,2750 4055,1,0,0,0,10,3,3,8,5,7,3,2,0.748
4057,2750 4057,1,5,5,10,0,2,99,5,5,0,3,1,0.748
4058,2750 4058,1,3,3,5,10,2,1,99,99,99,3,1,0.748
4059,2750 4059,1,5,5,8,98,8,0,9,6,5,4,1,0.748
4060,2750 4060,1,98,98,98,98,2,2,98,98,98,3,1,0.748
4061,2750 4061,1,8,5,8,5,1,1,7,3,97,4,1,0.748
4062,2750 4062,1,3,0,10,0,2,1,8,4,6,5,1,0.748
4065,2750 4065,1,7,6,10,0,3,2,6,8,3,1,1,0.748
4067,2750 4067,1,5,5,9,2,2,0,0,6,4,3,1,0.748
4068,2750 4068,1,0,5,98,0,2,99,98,98,98,3,1,0.748
4069,2750 4069,1,1,1,10,0,1,2,0,9,0,1,1,0.748
4070,2750 4070,1,2,2,8,3,2,99,3,4,98,3,1,0.748
4071,2750 4071,1,6,7,5,5,2,99,6,6,3,3,2,0.748
4073,2750 4073,1,0,3,0,5,2,99,6,6,3,3,2,0.748
4075,2750 4075,1,5,6,10,0,2,2,4,9,2,3,2,0.748
4077,2750 4077,1,8,2,99,2,8,0,4,4,0,4,1,0.748
4078,2750 4078,1,2,2,1,5,3,1,8,5,5,3,1,0.748
4079,2750 4079,1,5,5,5,0,2,2,3,8,3,3,1,0.748
4080,2750 4080,1,7,5,98,5,2,99,7,3,2,3,2,0.748
4082,2750 4082,1,0,0,0,0,2,4,5,1,5,3,2,0.748
4084,2750 4084,1,1,8,9,2,1,99,98,98,98,1,2,0.748
4086,2750 4086,1,3,5,1,6,2,3,7,2,7,1,2,0.748
4087,2750 4087,1,1,4,2,7,8,99,98,98,98,1,1,0.748
4088,2750 4088,1,5,5,0,0,2,99,98,98,98,2,1,0.748
4089,2750 4089,1,9,10,0,5,8,1,8,4,5,8,2,0.748
4091,2750 4091,1,3,5,7,5,2,2,98,98,98,3,1,0.748
4093,2750 4093,1,3,5,3,9,3,99,8,6,7,3,1,0.748
4094,2750 4094,1,3,5,6,5,2,2,5,8,3,3,1,0.748
4095,2750 4095,1,0,5,10,5,2,2,98,98,98,3,1,0.748
4097,2750 4097,1,2,3,1,8,3,99,99,99,99,3,1,0.748
4098,2750 4098,1,10,5,0,0,1,4,6,0,0,3,1,0.748
4107,2750 4107,1,0,10,0,10,2,1,10,5,99,3,1,0.748
4108,2750 4108,1,5,2,10,4,2,2,0,5,3,2,1,0.748
4109,2750 4109,1,10,0,0,1,3,0,5,8,4,1,2,0.748
4110,2750 4110,1,0,0,2,10,2,1,5,1,1,3,1,0.748
4111,2750 4111,1,10,1,10,1,2,0,9,0,98,2,1,0.748
4114,2750 4114,1,3,9,10,2,1,2,0,10,4,1,1,0.748
4115,2750 4115,1,1,1,1,98,3,1,9,5,5,3,1,0.748
4116,2750 4116,1,3,2,8,1,3,0,6,5,98,3,1,0.748
4117,2750 4117,1,3,1,9,2,3,1,8,2,98,4,2,0.748
4118,2750 4118,1,5,0,0,0,3,1,8,8,0,3,1,0.748
4119,2750 4119,1,98,4,98,98,8,1,98,98,98,3,9,0.748
4120,2750 4120,1,2,2,5,1,3,3,3,2,6,3,2,0.748
4121,2750 4121,1,3,3,4,7,3,1,7,3,98,3,1,0.748
4122,2750 4122,1,98,98,10,2,3,1,98,98,98,3,2,0.748
4123,2750 4123,1,0,0,0,5,2,1,5,4,3,1,1,0.748
4124,2750 4124,1,3,98,7,2,3,0,5,2,98,4,2,0.748
4126,2750 4126,1,5,7,8,2,2,1,9,0,2,3,2,0.748
4127,2750 4127,1,98,9,2,98,2,0,98,98,98,3,3,0.748
4129,2750 4129,1,2,7,3,98,2,1,7,5,6,3,2,0.748
4130,2750 4130,1,7,7,98,2,2,0,8,8,7,3,2,0.748
4131,2750 4131,1,7,7,2,2,4,2,98,98,98,3,2,0.748
4132,2750 4132,1,5,5,5,5,2,0,98,98,98,3,2,0.748
4146,2750 4146,1,3,7,8,2,2,1,98,98,97,3,2,0.748
4147,2750 4147,1,8,5,1,2,2,1,5,0,97,4,2,0.748
4148,2750 4148,1,2,5,1,9,2,1,7,5,7,3,1,0.748
4149,2750 4149,1,2,2,5,1,3,0,9,7,5,1,2,0.748
4150,2750 4150,1,0,0,0,10,8,1,7,4,3,7,8,0.748
4153,2750 4153,1,1,1,1,7,2,1,8,6,4,2,1,0.748
4154,2750 4154,1,2,5,5,7,2,1,8,3,3,3,2,0.748
4155,2750 4155,1,7,3,2,6,8,1,10,1,98,3,1,0.748
4156,2750 4156,1,98,98,0,5,8,1,8,5,97,4,1,0.748
4157,2750 4157,1,5,6,3,7,2,1,8,2,98,3,2,0.748
4158,2750 4158,1,98,98,0,98,8,1,98,98,98,4,1,0.748
4159,2750 4159,1,4,8,2,2,2,1,7,5,98,4,2,0.748
4160,2750 4160,1,2,2,5,2,3,1,7,5,4,3,2,0.748
4181,2750 4181,10,2,5,1,0,8,4,2,1,1,1,1,0.796
4184,2750 4184,10,10,2,9,1,1,2,5,5,3,3,2,0.796
4197,2750 4197,10,8,8,10,3,2,1,6,5,98,4,2,0.796
4199,2750 4199,10,5,1,10,5,1,3,8,5,5,1,2,0.796
4200,2750 4200,10,8,2,9,3,2,2,3,7,2,3,2,0.796
4201,2750 4201,10,0,4,0,5,2,1,9,5,98,3,2,0.796
4202,2750 4202,10,7,3,10,1,2,3,6,4,8,2,2,0.796
4203,2750 4203,10,8,10,0,0,1,1,5,0,98,1,2,0.796
4205,2750 4205,10,1,2,0,8,4,3,8,3,6,4,3,0.796
4207,2750 4207,10,5,5,2,2,2,1,5,5,5,1,1,0.796
4216,2750 4216,10,3,4,0,10,4,1,6,2,6,7,4,0.796
4217,2750 4217,10,0,0,0,10,3,1,8,0,10,3,8,0.796
4218,2750 4218,10,5,0,5,5,2,4,6,7,4,3,2,0.796
4221,2750 4221,10,10,10,7,0,1,49,2,4,98,2,2,0.796
4222,2750 4222,10,5,5,9,1,2,2,3,7,2,2,1,0.796
4223,2750 4223,10,4,2,4,3,3,2,6,7,4,4,2,0.796
4224,2750 4224,10,0,0,0,10,4,0,7,0,5,7,9,0.796
4225,2750 4225,10,6,7,1,7,2,0,8,1,5,3,2,0.796
4226,2750 4226,10,3,3,8,0,3,2,3,7,0,3,1,0.796
4229,2750 4229,10,10,4,10,2,1,2,2,6,0,2,3,0.796
4230,2750 4230,10,3,3,7,10,3,1,7,0,2,3,3,0.796
4232,2750 4232,10,3,3,4,2,3,1,8,6,7,3,2,0.796
4233,2750 4233,10,4,1,5,0,1,2,4,4,98,1,1,0.796
4234,2750 4234,10,6,4,5,5,2,0,0,0,0,2,2,0.796
4245,2750 4245,10,4,5,9,1,8,1,4,4,98,2,3,0.796
4246,2750 4246,10,4,5,5,2,2,98,0,0,97,3,3,0.796
4248,2750 4248,10,5,3,5,2,2,2,4,6,2,3,1,0.796
4253,2750 4253,10,4,5,4,7,2,96,7,6,6,3,4,0.796
4264,2750 4264,10,1,3,99,8,3,2,5,8,3,3,1,0.796
4272,2750 4272,10,0,5,0,7,2,1,6,0,0,4,4,0.796
4274,2750 4274,10,0,5,3,8,2,1,7,1,3,3,3,0.796
4277,2750 4277,10,5,3,6,98,2,1,6,4,98,3,1,0.796
4278,2750 4278,10,3,5,0,8,2,1,6,3,3,2,2,0.796
4279,2750 4279,10,98,3,1,6,2,3,7,0,8,3,2,0.796
4281,2750 4281,10,0,5,0,10,3,5,4,0,5,7,9,0.796
4284,2750 4284,10,8,2,0,7,1,0,4,2,98,7,1,0.796
4285,2750 4285,10,3,4,1,3,2,1,7,3,5,1,2,0.796
4286,2750 4286,10,4,7,0,7,3,1,5,0,5,4,2,0.796
4287,2750 4287,10,2,2,1,8,2,1,8,6,6,3,2,0.796
4288,2750 4288,10,10,1,0,1,2,1,8,0,0,3,1,0.796
4289,2750 4289,10,6,6,8,9,2,2,5,7,2,3,1,0.796
4290,2750 4290,10,8,5,7,0,2,1,7,4,0,3,1,0.796
4291,2750 4291,10,6,98,0,1,2,2,0,8,0,4,9,0.796
4292,2750 4292,10,4,5,2,9,3,0,5,0,5,4,3,0.796
4294,2750 4294,10,2,2,0,9,2,1,10,0,6,7,1,0.796
4295,2750 4295,10,2,3,2,4,2,1,9,4,5,3,2,0.796
4296,2750 4296,10,5,2,1,1,1,2,4,5,0,2,1,0.796
4297,2750 4297,10,2,7,10,8,2,1,7,3,0,3,1,0.796
4300,2750 4300,10,2,2,8,8,2,1,6,5,5,3,1,0.796
4301,2750 4301,10,5,5,4,5,3,1,6,5,5,7,3,0.796
4302,2750 4302,10,5,3,0,9,2,1,4,2,2,3,2,0.796
4303,2750 4303,10,0,0,0,8,2,3,8,4,5,3,2,0.796
4304,2750 4304,10,0,0,0,5,2,3,8,2,6,7,2,0.796
4306,2750 4306,10,8,4,5,0,2,99,98,98,98,3,1,0.796
4309,2750 4309,10,9,3,10,8,1,2,7,7,0,3,1,0.796
4310,2750 4310,10,10,2,2,2,2,0,98,98,98,3,1,0.796
4311,2750 4311,10,5,3,0,6,2,2,5,8,2,1,1,0.796
4323,2750 4323,10,6,0,9,0,2,96,98,98,98,3,1,0.796
4325,2750 4325,10,1,1,0,0,2,2,5,5,1,1,2,0.796
4326,2750 4326,10,7,2,5,1,2,2,4,8,0,3,1,0.796
4337,2750 4337,10,2,0,9,10,2,1,10,0,98,3,1,0.796
4338,2750 4338,10,1,1,1,5,2,1,9,2,3,3,1,0.796
4339,2750 4339,10,8,0,1,1,2,1,10,6,6,2,1,0.796
4340,2750 4340,10,5,1,1,3,2,99,8,8,98,2,2,0.796
4342,2750 4342,10,0,0,5,5,3,3,6,5,5,1,2,0.796
4343,2750 4343,10,5,5,7,0,1,99,2,4,6,1,2,0.796
4344,2750 4344,10,8,2,10,99,9,2,3,4,0,2,1,0.796
4366,2750 4366,10,5,5,10,0,1,2,0,7,0,2,2,0.796
4367,2750 4367,10,6,3,0,5,2,1,6,3,3,1,1,0.796
4368,2750 4368,10,1,5,2,8,3,3,6,3,6,7,9,0.796
4374,2750 4374,10,1,1,1,10,3,0,6,8,4,3,2,0.796
4378,2750 4378,10,5,5,0,6,4,1,8,3,0,5,3,0.796
4380,2750 4380,10,10,10,0,5,2,2,6,8,5,9,1,0.796
4381,2750 4381,10,6,10,5,2,2,2,1,6,98,2,2,0.796
4383,2750 4383,10,7,8,10,1,1,2,5,6,98,2,2,0.796
4384,2750 4384,10,6,7,8,2,2,1,7,0,0,3,1,0.796
4389,2750 4389,10,7,98,8,2,2,2,4,6,0,3,2,0.796
4399,2750 4399,10,2,5,10,0,8,1,8,0,0,1,1,0.796
4402,2750 4402,10,2,2,3,5,3,1,8,6,5,2,1,0.796
4403,2750 4403,10,5,5,4,1,2,2,2,6,98,3,2,0.796
4404,2750 4404,10,4,3,5,2,8,1,10,5,9,3,2,0.796
4406,2750 4406,10,4,5,10,1,2,2,0,7,98,3,1,0.796
4408,2750 4408,10,10,0,2,0,3,2,4,5,98,3,2,0.796
4409,2750 4409,10,5,5,0,5,4,0,4,5,97,1,2,0.796
4411,2750 4411,10,0,2,0,0,2,2,5,6,97,2,2,0.796
4415,2750 4415,10,5,5,9,5,1,2,5,7,5,1,2,0.796
4420,2750 4420,10,99,99,0,99,2,1,3,5,2,1,2,0.796
4422,2750 4422,10,0,0,0,10,2,1,7,3,9,3,3,0.796
4428,2750 4428,10,5,4,0,2,1,1,7,5,5,2,1,0.796
4429,2750 4429,10,5,98,2,6,1,1,10,2,98,1,1,0.796
4430,2750 4430,10,5,3,10,2,4,1,7,7,5,1,2,0.796
4434,2750 4434,10,8,3,6,2,2,2,2,7,98,1,1,0.796
4444,2750 4444,7,7,5,10,3,2,2,4,8,3,3,2,1.015
4446,2750 4446,7,7,5,9,1,2,2,5,8,3,3,2,1.015
4448,2750 4448,7,6,4,8,5,2,1,6,5,4,3,1,1.015
4454,2750 4454,7,98,5,99,7,8,0,5,5,97,3,2,1.015
4460,2750 4460,7,8,5,6,2,2,0,5,5,99,3,2,1.015
4461,2750 4461,7,5,5,5,1,2,0,5,5,99,3,2,1.015
4462,2750 4462,7,5,4,9,1,2,2,3,8,0,3,1,1.015
4463,2750 4463,7,5,3,8,2,2,2,4,8,98,3,2,1.015
4464,2750 4464,7,9,5,4,2,2,1,8,4,6,3,1,1.015
4468,2750 4468,7,6,98,7,5,2,1,9,4,4,3,2,1.015
4517,2750 4517,7,7,6,9,98,2,99,6,6,5,3,2,1.015
4518,2750 4518,7,10,98,0,98,8,1,7,0,98,3,1,1.015
4521,2750 4521,7,10,98,98,98,2,1,7,4,98,3,1,1.015
4533,2750 4533,7,5,1,6,6,1,2,5,7,99,2,1,1.015
4535,2750 4535,7,10,0,0,5,2,1,7,5,5,1,2,1.015
4537,2750 4537,7,4,7,0,0,1,2,1,5,0,1,1,1.015
4539,2750 4539,7,0,2,99,10,1,1,9,2,6,1,2,1.015
4541,2750 4541,7,10,2,98,98,2,2,3,7,0,2,1,1.015
4542,2750 4542,7,98,5,98,98,2,0,5,0,0,1,1,1.015
4543,2750 4543,7,98,10,98,98,1,0,98,98,98,1,1,1.015
4544,2750 4544,7,10,10,10,2,2,2,6,2,2,2,2,1.015
4545,2750 4545,7,6,10,10,8,2,1,7,0,0,2,2,1.015
4546,2750 4546,7,7,9,5,5,8,2,5,8,0,2,1,1.015
4547,2750 4547,7,5,5,5,8,2,0,5,5,0,1,1,1.015
4548,2750 4548,7,5,10,5,3,2,0,5,5,5,2,1,1.015
4568,2750 4568,7,5,2,5,0,1,2,1,98,98,2,2,1.015
4569,2750 4569,7,8,5,10,1,2,2,0,10,0,1,1,1.015
4570,2750 4570,7,6,7,9,4,2,2,3,7,2,2,2,1.015
4571,2750 4571,7,7,4,8,4,2,2,4,8,3,3,1,1.015
4573,2750 4573,7,7,4,10,1,2,2,0,10,0,1,1,1.015
4574,2750 4574,7,4,5,7,4,2,1,7,5,2,3,1,1.015
4575,2750 4575,7,6,5,10,0,2,2,0,8,0,3,2,1.015
4577,2750 4577,7,8,4,7,5,2,1,7,5,6,3,1,1.015
4587,2750 4587,7,1,3,8,3,2,2,5,5,0,1,1,1.015
4589,2750 4589,7,0,0,0,5,2,1,6,4,6,3,1,1.015
4590,2750 4590,7,4,2,0,0,2,1,7,3,2,3,1,1.015
4591,2750 4591,7,4,3,9,3,2,1,7,5,4,1,1,1.015
4616,2750 4616,7,7,4,9,3,2,2,3,7,2,3,1,1.015
4617,2750 4617,7,7,2,3,8,2,2,5,5,5,3,2,1.015
4618,2750 4618,7,5,8,4,0,3,1,5,4,3,3,1,1.015
4619,2750 4619,7,4,5,8,2,2,2,3,7,5,3,1,1.015
4620,2750 4620,7,1,1,8,9,2,1,8,5,4,3,2,1.015
4634,2750 4634,7,5,3,5,0,2,2,3,6,1,3,3,1.015
4635,2750 4635,7,5,8,9,0,1,99,1,99,99,2,1,1.015
4636,2750 4636,7,2,5,0,5,2,1,6,3,3,3,1,1.015
4638,2750 4638,7,8,5,0,0,3,1,9,4,4,3,1,1.015
4639,2750 4639,7,5,3,98,8,2,99,7,5,3,3,2,1.015
4647,2750 4647,7,4,5,4,6,2,1,5,3,3,3,2,1.015
4648,2750 4648,7,5,7,10,7,8,1,10,4,6,3,1,1.015
4650,2750 4650,7,10,10,5,10,2,99,5,5,2,3,1,1.015
4655,2750 4655,7,2,0,0,9,2,3,7,6,4,3,2,1.015
4656,2750 4656,7,0,2,0,8,2,3,6,3,5,4,2,1.015
4657,2750 4657,7,8,3,5,2,2,2,4,8,4,3,2,1.015
4659,2750 4659,7,0,0,0,10,2,1,5,5,5,3,1,1.015
4660,2750 4660,7,5,5,7,2,2,1,8,4,3,3,2,1.015
4663,2750 4663,7,8,4,8,4,2,0,4,4,2,3,1,1.015
4691,2750 4691,7,8,3,8,4,2,1,9,3,3,3,2,1.015
4693,2750 4693,7,6,4,8,3,2,1,7,4,3,3,2,1.015
4697,2750 4697,7,5,5,7,2,2,1,9,2,99,3,2,1.015
4713,2750 4713,7,0,10,10,0,2,0,1,9,98,1,3,1.015
4717,2750 4717,7,0,9,5,8,2,3,3,1,5,2,2,1.015
4720,2750 4720,7,7,5,5,3,2,99,1,4,0,2,2,1.015
4721,2750 4721,7,8,5,98,98,1,4,1,1,1,2,1,1.015
4722,2750 4722,7,6,99,98,9,1,3,5,0,5,2,1,1.015
4723,2750 4723,7,5,6,99,1,2,2,2,7,1,3,1,1.015
4745,2750 4745,7,10,8,98,98,1,99,98,98,98,1,1,1.015
4749,2750 4749,7,7,4,5,3,2,2,4,7,1,2,2,1.015
4750,2750 4750,7,5,7,5,8,2,1,9,0,0,1,1,1.015
4752,2750 4752,7,7,8,8,99,8,1,7,0,2,1,1,1.015
4753,2750 4753,7,5,98,98,10,8,1,8,2,3,2,1,1.015
4756,2750 4756,1,3,99,98,5,2,98,6,6,4,3,1,0.728
4757,2750 4757,1,3,3,2,2,2,99,7,5,4,3,2,0.728
4760,2750 4760,1,5,6,8,7,3,2,5,5,0,3,1,0.728
4761,2750 4761,1,3,7,9,2,3,1,9,3,2,4,1,0.728
4763,2750 4763,1,2,6,5,1,2,1,8,5,5,3,9,0.728
4764,2750 4764,1,8,8,4,1,3,1,10,5,2,4,1,0.728
4765,2750 4765,1,5,5,1,9,2,1,8,5,4,4,1,0.728
4767,2750 4767,1,6,7,7,6,3,3,7,5,6,3,1,0.728
4768,2750 4768,1,7,5,6,2,2,1,6,5,8,3,1,0.728
4774,2750 4774,1,7,8,5,9,1,1,5,0,5,2,1,0.728
4776,2750 4776,1,8,9,98,1,2,0,5,5,0,3,1,0.728
4777,2750 4777,1,98,10,98,0,2,0,8,5,1,3,1,0.728
4781,2750 4781,1,8,8,9,0,3,0,8,5,98,3,1,0.728
4782,2750 4782,1,3,4,5,5,2,1,10,4,6,3,1,0.728
4783,2750 4783,1,5,5,5,98,2,0,5,5,5,3,1,0.728
4784,2750 4784,1,2,4,2,5,2,1,8,3,5,3,1,0.728
4785,2750 4785,1,98,5,98,98,2,1,10,4,98,3,1,0.728
4786,2750 4786,1,0,4,3,8,3,1,5,10,4,3,3,0.728
4787,2750 4787,1,98,98,98,98,2,0,98,98,98,3,1,0.728
4788,2750 4788,1,2,4,1,7,3,1,8,3,6,3,2,0.728
4789,2750 4789,1,2,3,2,7,2,1,9,3,5,3,2,0.728
4790,2750 4790,1,6,98,8,98,2,0,98,98,98,3,1,0.728
4792,2750 4792,1,8,5,10,2,1,2,98,98,98,2,1,0.728
4793,2750 4793,1,0,0,0,10,3,3,5,4,5,3,8,0.728
4794,2750 4794,1,1,1,8,1,1,96,0,0,0,3,1,0.728
4795,2750 4795,1,3,5,5,5,3,0,7,3,3,3,2,0.728
